t,Va,Vb
-0.008219999261,2.48,2.6399999
-0.008199999109,2.48,2.5599999
-0.008179998957,2.3999999,2.3199999
-0.008159998804,2.48,2.6399999
-0.008139998652,2.3999999,2.3199999
-0.0081199985,2.3999999,2.3999999
-0.008099999279,2.48,2.6399999
-0.008079999126,2.48,2.5599999
-0.008059998974,2.48,2.5599999
-0.008039998822,2.48,2.48
-0.00801999867,2.3999999,2.3999999
-0.007999998517,2.3999999,2.5599999
-0.007979999296,2.48,2.48
-0.007959999144,2.3999999,2.5599999
-0.007939998992,2.3999999,2.72000003
-0.007919998839,2.48,2.6399999
-0.007899998687,2.48,2.6399999
-0.007879998535,2.3999999,2.48
-0.007859999314,2.5599999,2.79999995
-0.007839999162,2.3999999,2.6399999
-0.007819999009,2.48,2.5599999
-0.007799998857,2.48,2.24
-0.00777999917,2.3999999,2.5599999
-0.007759999018,2.3999999,2.72000003
-0.007739998866,2.3999999,2.48
-0.007719999179,2.48,2.6399999
-0.007699999027,2.3999999,2.6399999
-0.007679998875,2.3999999,2.6399999
-0.007659998722,2.48,2.5599999
-0.007639999036,2.3999999,2.5599999
-0.007619998883,2.3999999,2.3999999
-0.007599998731,2.48,2.48
-0.007579999045,2.3999999,2.3199999
-0.007559998892,2.48,2.6399999
-0.00753999874,2.48,2.5599999
-0.007519999053,2.48,2.6399999
-0.007499998901,2.48,2.5599999
-0.007479998749,2.5599999,2.5599999
-0.007459999062,2.48,2.3999999
-0.00743999891,2.48,2.3999999
-0.007419998758,2.5599999,2.48
-0.007399999071,2.48,2.1599998
-0.00737999892,2.48,2.79999995
-0.00735999877,2.48,2.5599999
-0.00733999908,2.48,2.3199999
-0.00731999893,2.5599999,2.6399999
-0.00729999878,2.48,2.3999999
-0.00727999909,2.48,2.79999995
-0.00725999894,2.5599999,2.5599999
-0.00723999878,2.48,2.48
-0.0072199991,2.6399999,2.6399999
-0.00719999894,2.3999999,2.1599998
-0.00717999879,2.48,2.72000003
-0.00715999911,2.48,2.6399999
-0.00713999895,2.48,2.48
-0.0071199988,2.5599999,2.72000003
-0.00709999911,2.3999999,2.48
-0.00707999896,2.48,2.5599999
-0.00705999881,2.48,2.48
-0.00703999912,2.3999999,2.48
-0.00701999897,2.6399999,2.6399999
-0.00699999882,2.48,2.6399999
-0.00697999913,2.5599999,2.5599999
-0.00695999898,2.3999999,2.48
-0.00693999883,2.48,2.48
-0.00691999914,2.5599999,2.72000003
-0.00689999899,2.5599999,2.72000003
-0.00687999884,2.5599999,2.79999995
-0.00685999915,2.5599999,2.79999995
-0.006839999,2.48,2.5599999
-0.00681999885,2.6399999,2.72000003
-0.00679999916,2.5599999,2.5599999
-0.00677999901,2.5599999,2.5599999
-0.00675999885,2.48,2.3199999
-0.00673999917,2.5599999,2.5599999
-0.00671999902,2.48,2.5599999
-0.00669999886,2.48,2.6399999
-0.00667999918,2.5599999,2.6399999
-0.00665999902,2.48,2.48
-0.00663999887,2.5599999,2.72000003
-0.00661999919,2.3999999,2.6399999
-0.00659999903,2.5599999,2.6399999
-0.00657999888,2.48,2.3199999
-0.00655999919,2.48,2.6399999
-0.00653999904,2.48,2.48
-0.00651999889,2.5599999,2.3999999
-0.0064999992,2.5599999,2.6399999
-0.00647999905,2.48,2.72000003
-0.0064599989,2.48,2.6399999
-0.00643999875,2.48,2.6399999
-0.00641999906,2.3999999,2.6399999
-0.00639999891,2.48,2.6399999
-0.00637999875,2.48,2.48
-0.00635999907,2.48,2.3999999
-0.00633999892,2.48,2.72000003
-0.00631999876,2.3999999,2.48
-0.00629999908,2.5599999,2.5599999
-0.00627999892,2.48,2.48
-0.00625999877,2.3999999,2.3199999
-0.00623999909,2.5599999,2.3999999
-0.00621999893,2.3999999,2.3999999
-0.00619999878,2.48,2.6399999
-0.00617999909,2.48,2.24
-0.00615999894,2.5599999,2.3999999
-0.00613999879,2.5599999,2.6399999
-0.0061199991,2.3999999,2.3199999
-0.00609999895,2.48,2.3999999
-0.0060799988,2.3999999,2.48
-0.00605999911,2.48,2.5599999
-0.00603999896,2.48,2.3999999
-0.00601999881,2.48,2.5599999
-0.00599999912,2.48,2.6399999
-0.00597999897,2.3999999,2.24
-0.00595999882,2.5599999,2.72000003
-0.00593999913,2.48,2.6399999
-0.00591999898,2.48,2.6399999
-0.00589999883,2.5599999,2.6399999
-0.00587999914,2.48,2.72000003
-0.00585999899,2.48,2.48
-0.00583999883,2.48,2.48
-0.00581999915,2.48,2.6399999
-0.00579999899,2.5599999,2.5599999
-0.00577999884,2.48,2.6399999
-0.00575999916,2.48,2.48
-0.005739999,2.5599999,2.79999995
-0.00571999885,2.48,2.6399999
-0.00569999916,2.5599999,2.79999995
-0.00567999901,2.48,2.5599999
-0.00565999886,2.5599999,2.6399999
-0.00563999917,2.5599999,2.48
-0.00561999902,2.48,2.3999999
-0.00559999887,2.48,2.5599999
-0.00557999918,2.5599999,2.3999999
-0.00555999903,2.5599999,2.79999995
-0.00553999888,2.48,2.3999999
-0.00551999919,2.48,2.3999999
-0.00549999904,2.48,2.3199999
-0.00547999889,2.5599999,2.48
-0.0054599992,2.5599999,2.79999995
-0.00543999905,2.3999999,2.48
-0.0054199989,2.48,2.48
-0.00539999921,2.48,2.5599999
-0.00537999906,2.48,2.3199999
-0.0053599989,2.5599999,2.3199999
-0.00533999922,2.3999999,2.48
-0.00531999907,2.48,2.72000003
-0.00529999891,2.5599999,2.6399999
-0.00527999923,2.5599999,2.48
-0.00525999907,2.5599999,2.3199999
-0.00523999892,2.48,2.48
-0.00521999924,2.48,2.79999995
-0.00519999908,2.48,2.5599999
-0.00517999893,2.48,2.3199999
-0.00515999924,2.3999999,2.48
-0.00513999909,2.5599999,2.48
-0.00511999894,2.5599999,2.72000003
-0.00509999879,2.5599999,2.48
-0.0050799991,2.5599999,2.5599999
-0.00505999895,2.48,2.5599999
-0.0050399988,2.48,2.48
-0.00501999911,2.48,2.48
-0.00499999896,-2.24,-4.63999987
-0.0049799988,-2.24,-4.15999985
-0.00495999912,-2.3999999,-3.75999999
-0.00493999897,-2.3199999,-2.96000004
-0.00491999881,-2.3199999,-2.96000004
-0.00489999913,-2.3999999,-2.79999995
-0.00487999897,-2.3199999,-2.6399999
-0.00485999882,-2.3199999,-2.6399999
-0.00483999914,-2.3999999,-2.6399999
-0.00481999898,-2.3999999,-2.79999995
-0.00479999883,-2.48,-2.6399999
-0.00477999914,-2.3999999,-2.3999999
-0.00475999899,-2.3999999,-2.5599999
-0.00473999884,-2.3999999,-2.5599999
-0.00471999915,-2.48,-2.5599999
-0.004699999,-2.3999999,-2.5599999
-0.00467999885,-2.3999999,-2.24
-0.00465999916,-2.5599999,-2.79999995
-0.00463999901,-2.5599999,-2.48
-0.00461999886,-2.3999999,-2.5599999
-0.00459999917,-2.48,-2.3199999
-0.00457999902,-2.48,-2.48
-0.00455999887,-2.5599999,-2.48
-0.00453999918,-2.3999999,-2.3999999
-0.00451999903,-2.5599999,-2.5599999
-0.00449999887,-2.3999999,-2.48
-0.00447999919,-2.3999999,-2.48
-0.00445999904,-2.5599999,-2.5599999
-0.00443999888,-2.3999999,-2.3999999
-0.0044199992,-2.48,-2.6399999
-0.00439999904,-2.3999999,-2.6399999
-0.00437999889,-2.48,-2.3999999
-0.00435999921,-2.3999999,-2.48
-0.00433999905,-2.48,-2.3999999
-0.0043199989,-2.3999999,-2.3999999
-0.00429999921,-2.48,-2.5599999
-0.00427999906,-2.3999999,-2.72000003
-0.00425999891,-2.3999999,-2.3999999
-0.00423999922,-2.48,-2.48
-0.00421999907,-2.48,-2.3999999
-0.00419999892,-2.3999999,-2.24
-0.00417999923,-2.3999999,-2.72000003
-0.00415999908,-2.48,-2.6399999
-0.00413999893,-2.3999999,-2.3999999
-0.00411999924,-2.48,-2.3999999
-0.00409999909,-2.5599999,-2.72000003
-0.00407999894,-2.3999999,-2.3999999
-0.00405999925,-2.5599999,-2.3999999
-0.0040399991,-2.3999999,-2.6399999
-0.00401999895,-2.5599999,-2.5599999
-0.00399999926,-2.3999999,-2.3999999
-0.00397999911,-2.3999999,-2.5599999
-0.00395999895,-2.48,-2.6399999
-0.00393999927,-2.48,-2.3999999
-0.00391999912,-2.3999999,-2.48
-0.00389999896,-2.48,-2.79999995
-0.00387999904,-2.3999999,-2.5599999
-0.00385999912,-2.5599999,-2.3999999
-0.00383999897,-2.3999999,-2.48
-0.00381999905,-2.48,-2.3199999
-0.00379999913,-2.3999999,-2.3199999
-0.00377999898,-2.5599999,-2.48
-0.00375999906,-2.3999999,-2.5599999
-0.00373999914,-2.48,-2.5599999
-0.00371999899,-2.3999999,-2.48
-0.00369999907,-2.3999999,-2.72000003
-0.00367999915,-2.48,-2.48
-0.003659999,-2.48,-2.48
-0.00363999908,-2.48,-2.3999999
-0.00361999916,-2.3999999,-2.48
-0.00359999901,-2.48,-2.48
-0.00357999909,-2.48,-2.3999999
-0.00355999917,-2.48,-2.48
-0.00353999902,-2.48,-2.3999999
-0.0035199991,-2.5599999,-2.3999999
-0.00349999894,-2.3999999,-2.3199999
-0.00347999902,-2.48,-2.48
-0.0034599991,-2.3999999,-2.5599999
-0.00343999895,-2.48,-2.5599999
-0.00341999903,-2.3999999,-2.48
-0.00339999911,-2.3999999,-2.3999999
-0.00337999896,-2.48,-2.5599999
-0.00335999904,-2.48,-2.48
-0.00333999912,-2.5599999,-2.6399999
-0.00331999897,-2.48,-2.48
-0.00329999905,-2.5599999,-2.48
-0.00327999913,-2.48,-2.3999999
-0.00325999898,-2.3999999,-2.5599999
-0.00323999906,-2.48,-2.5599999
-0.00321999914,-2.3999999,-2.5599999
-0.00319999899,-2.3999999,-2.5599999
-0.00317999907,-2.3999999,-2.6399999
-0.00315999915,-2.3999999,-2.5599999
-0.003139999,-2.3999999,-2.5599999
-0.00311999908,-2.3999999,-2.3999999
-0.00309999916,-2.5599999,-2.3999999
-0.00307999901,-2.48,-2.72000003
-0.00305999909,-2.5599999,-2.48
-0.00303999917,-2.48,-2.72000003
-0.00301999901,-2.3999999,-2.5599999
-0.00299999909,-2.5599999,-2.3999999
-0.00297999918,-2.3999999,-2.3199999
-0.00295999902,-2.48,-2.6399999
-0.0029399991,-2.48,-2.6399999
-0.00291999895,-2.48,-2.3999999
-0.00289999903,-2.48,-2.48
-0.00287999911,-2.5599999,-2.3999999
-0.00285999896,-2.48,-2.72000003
-0.00283999904,-2.5599999,-2.3999999
-0.00281999912,-2.3999999,-2.3199999
-0.00279999897,-2.3999999,-2.3199999
-0.00277999905,-2.3999999,-2.3999999
-0.00275999913,-2.3999999,-2.5599999
-0.00273999898,-2.3999999,-2.5599999
-0.00271999906,-2.3999999,-2.5599999
-0.0026999991,-2.3999999,-2.3999999
-0.002679999,-2.3999999,-2.72000003
-0.0026599991,-2.48,-2.3999999
-0.0026399991,-2.5599999,-2.48
-0.002619999,-2.3999999,-2.6399999
-0.0025999991,-2.48,-2.72000003
-0.0025799992,-2.48,-2.3999999
-0.002559999,-2.5599999,-2.48
-0.0025399991,-2.3999999,-2.3999999
-0.0025199992,-2.48,-2.3999999
-0.002499999,-2.48,-2.3199999
-0.0024799991,-2.48,-2.6399999
-0.0024599992,-2.48,-2.48
-0.002439999,-2.48,-2.3999999
-0.0024199991,-2.3999999,-2.6399999
-0.0023999992,-2.48,-2.5599999
-0.002379999,-2.48,-2.24
-0.0023599991,-2.5599999,-2.6399999
-0.0023399992,-2.5599999,-2.48
-0.002319999,-2.3999999,-2.48
-0.0022999991,-2.48,-2.48
-0.0022799992,-2.48,-2.6399999
-0.002259999,-2.48,-2.48
-0.0022399991,-2.5599999,-2.24
-0.002219999,-2.48,-2.5599999
-0.0021999991,-2.48,-2.6399999
-0.0021799991,-2.5599999,-2.6399999
-0.002159999,-2.48,-2.3199999
-0.0021399991,-2.48,-2.3199999
-0.0021199991,-2.48,-2.6399999
-0.002099999,-2.3999999,-2.6399999
-0.0020799991,-2.48,-2.6399999
-0.0020599992,-2.48,-2.3199999
-0.002039999,-2.48,-2.6399999
-0.0020199991,-2.5599999,-2.6399999
-0.0019999992,-2.3999999,-2.3999999
-0.001979999,-2.48,-2.5599999
-0.0019599991,-2.5599999,-2.48
-0.0019399991,-2.48,-2.3999999
-0.0019199991,-2.48,-2.72000003
-0.0018999991,-2.3999999,-2.5599999
-0.0018799991,-2.3999999,-2.48
-0.0018599991,-2.3999999,-2.3999999
-0.0018399991,-2.48,-2.6399999
-0.0018199991,-2.48,-2.6399999
-0.001799999,-2.3999999,-2.48
-0.0017799991,-2.3999999,-2.3999999
-0.0017599991,-2.48,-2.3999999
-0.001739999,-2.3999999,-2.5599999
-0.0017199991,-2.3999999,-2.72000003
-0.0016999991,-2.48,-2.3199999
-0.0016799991,-2.48,-2.6399999
-0.0016599991,-2.5599999,-2.3199999
-0.0016399991,-2.3199999,-2.48
-0.0016199991,-2.5599999,-2.5599999
-0.0015999991,-2.3999999,-2.6399999
-0.0015799991,-2.48,-2.3999999
-0.0015599991,-2.3999999,-2.24
-0.0015399992,-2.48,-2.5599999
-0.0015199991,-2.3999999,-2.48
-0.0014999991,-2.48,-2.3999999
-0.0014799992,-2.48,-2.6399999
-0.0014599991,-2.48,-2.3999999
-0.0014399991,-2.3999999,-2.6399999
-0.0014199991,-2.48,-2.6399999
-0.0013999991,-2.48,-2.6399999
-0.0013799991,-2.3999999,-2.48
-0.0013599991,-2.5599999,-2.5599999
-0.0013399991,-2.48,-2.3199999
-0.0013199991,-2.3999999,-2.3999999
-0.0012999991,-2.48,-2.3199999
-0.0012799992,-2.48,-2.48
-0.0012599991,-2.3999999,-2.5599999
-0.0012399991,-2.48,-2.3999999
-0.0012199992,-2.48,-2.24
-0.0011999991,-2.3199999,-2.3999999
-0.0011799991,-2.48,-2.3999999
-0.0011599991,-2.3999999,-2.48
-0.0011399991,-2.3999999,-2.48
-0.0011199991,-2.3999999,-2.3999999
-0.0010999991,-2.48,-2.3999999
-0.0010799991,-2.48,-2.1599998
-0.0010599991,-2.3999999,-2.24
-0.0010399991,-2.3999999,-2.3999999
-0.0010199992,-2.48,-2.48
-0.000999999116175,-2.3999999,-2.3199999
-0.0009799990803,-2.48,-2.48
-0.000959999102633,-2.3999999,-2.3999999
-0.000939999124967,-2.3999999,-2.3199999
-0.000919999089092,-2.3999999,-2.48
-0.000899999111425,-2.3999999,-2.48
-0.000879999133758,-2.3999999,-2.48
-0.000859999097884,-2.48,-2.3199999
-0.000839999120217,-2.48,-2.24
-0.00081999914255,-2.48,-2.3199999
-0.000799999106675,-2.3999999,-2.6399999
-0.000779999129009,-2.48,-2.5599999
-0.000759999151342,-2.3999999,-2.3999999
-0.000739999115467,-2.48,-2.5599999
-0.0007199991378,-2.3999999,-2.48
-0.000699999101926,-2.3999999,-2.24
-0.000679999124259,-2.48,-2.3999999
-0.000659999146592,-2.3999999,-2.3199999
-0.000639999110717,-2.3999999,-2.3999999
-0.00061999913305,-2.3999999,-2.3999999
-0.000599999097176,-2.3999999,-2.3999999
-0.000579999119509,-2.3999999,-2.5599999
-0.000559999141842,-2.24,-2.48
-0.000539999105968,-2.3999999,-2.6399999
-0.000519999128301,-2.3999999,-2.48
-0.000499999150634,-2.48,-2.48
-0.000479999114759,-2.5599999,-2.6399999
-0.000459999137092,-2.3999999,-2.3999999
-0.000439999130322,-2.3999999,-2.6399999
-0.000419999123551,-2.3999999,-2.3999999
-0.00039999914588,-2.3199999,-2.3999999
-0.00037999913911,-2.3999999,-2.3999999
-0.00035999913234,-2.3999999,-2.6399999
-0.00033999912557,-2.5599999,-2.6399999
-0.0003199991188,-2.48,-2.48
-0.00029999914113,-2.5599999,-2.5599999
-0.00027999913436,-2.48,-2.5599999
-0.00025999912759,-2.3999999,-2.3999999
-0.00023999913537,-2.48,-2.5599999
-0.00021999914316,-2.48,-2.3199999
-0.00019999913638,-2.48,-2.3999999
-0.00017999912961,-2.3999999,-2.48
-0.0001599991374,-2.48,-2.3199999
-0.0001399991452,-2.48,-2.6399999
-0.0001199991384,-2.48,-2.3999999
-9.9999138911E-05,-2.3999999,-2.5599999
-7.9999139416E-05,-2.48,-2.5599999
-5.9999139921E-05,-2.48,-2.5599999
-3.999914043E-05,-2.3999999,-2.5599999
-1.99991409E-05,-2.3999999,-2.3199999
8.58562994957E-10,2.3199999,4.55999994
2.00008581E-05,2.3999999,4.15999985
4.000085755E-05,2.3999999,3.51999998
6.0000857047E-05,2.3999999,3.19999981
8.0000856542E-05,2.3199999,3.11999989
0.000100000856,2.48,2.79999995
0.0001200008555,2.3999999,2.79999995
0.0001400008623,2.48,2.87999988
0.00016000085452,2.48,2.5599999
0.00018000084674,2.48,2.5599999
0.00020000085351,2.3999999,2.5599999
0.00022000086028,2.48,2.6399999
0.0002400008525,2.48,2.5599999
0.00026000084472,2.5599999,2.5599999
0.00028000085149,2.5599999,2.72000003
0.00030000085826,2.48,2.3199999
0.00032000086503,2.48,2.72000003
0.0003400008427,2.48,2.3199999
0.00036000084947,2.5599999,2.3999999
0.00038000085624,2.48,2.6399999
0.00040000083391,2.48,2.48
0.000420000840677,2.6399999,2.72000003
0.000440000847448,2.48,2.5599999
0.000460000854218,2.5599999,2.48
0.000480000860989,2.48,2.6399999
0.000500000838656,2.48,2.48
0.000520000816323,2.5599999,2.6399999
0.000540000852197,2.3999999,2.1599998
0.000560000829864,2.5599999,2.6399999
0.000580000865739,2.5599999,2.48
0.000600000843406,2.48,2.79999995
0.000620000821073,2.5599999,2.79999995
0.000640000856947,2.3999999,2.5599999
0.000660000834614,2.5599999,2.3999999
0.000680000870489,2.5599999,2.3199999
0.000700000848155,2.5599999,2.3999999
0.000720000825822,2.6399999,2.5599999
0.000740000861697,2.3999999,2.5599999
0.000760000839364,2.5599999,2.79999995
0.000780000817031,2.5599999,2.3199999
0.000800000852905,2.48,2.48
0.000820000830572,2.5599999,2.6399999
0.000840000808239,2.3999999,2.48
0.000860000844114,2.48,2.5599999
0.00088000082178,2.5599999,2.6399999
0.000900000857655,2.48,2.72000003
0.000920000835322,2.5599999,2.3999999
0.000940000812989,2.48,2.3199999
0.000960000848863,2.5599999,2.6399999
0.00098000082653,2.48,2.3999999
0.0010000009,2.48,2.6399999
0.0010200008,2.48,2.6399999
0.0010400008,2.3999999,2.5599999
0.0010600009,2.5599999,2.5599999
0.0010800008,2.48,2.3199999
0.0011000008,2.5599999,2.3199999
0.0011200008,2.3999999,2.3999999
0.0011400009,2.3999999,2.6399999
0.0011600008,2.3999999,2.48
0.0011800008,2.48,2.5599999
0.0012000009,2.5599999,2.5599999
0.0012200008,2.48,2.24
0.0012400008,2.48,2.48
0.0012600009,2.5599999,2.3199999
0.0012800008,2.3999999,2.48
0.0013000008,2.48,2.5599999
0.0013200009,2.48,2.3999999
0.0013400008,2.48,2.48
0.0013600008,2.48,2.79999995
0.0013800008,2.48,2.72000003
0.0014000009,2.3999999,2.3999999
0.0014200008,2.3999999,2.3199999
0.0014400008,2.5599999,2.6399999
0.0014600009,2.48,2.3999999
0.0014800008,2.48,2.3199999
0.0015000008,2.6399999,2.72000003
0.0015200009,2.48,2.6399999
0.0015400008,2.3999999,2.48
0.0015600008,2.48,2.3999999
0.0015800009,2.3999999,2.6399999
0.0016000008,2.48,2.72000003
0.0016200008,2.3999999,2.1599998
0.0016400008,2.48,2.3999999
0.0016600008,2.48,2.72000003
0.0016800008,2.48,2.72000003
0.0017000008,2.48,2.72000003
0.0017200008,2.3999999,2.24
0.0017400008,2.5599999,2.5599999
0.0017600008,2.3999999,2.6399999
0.0017800009,2.3999999,2.3999999
0.0018000008,2.3999999,2.6399999
0.0018200008,2.3999999,2.48
0.0018400009,2.48,2.5599999
0.0018600008,2.48,2.6399999
0.0018800008,2.48,2.5599999
0.0019000008,2.3999999,2.48
0.0019200008,2.3999999,2.6399999
0.0019400008,2.48,2.5599999
0.0019600007,2.3199999,2.48
0.0019800009,2.48,2.5599999
0.0020000008,2.48,2.6399999
0.0020200007,2.3999999,2.5599999
0.0020400009,2.48,2.6399999
0.0020600008,2.3999999,2.48
0.0020800007,2.3999999,2.3199999
0.0021000009,2.3999999,2.3999999
0.0021200008,2.48,2.3199999
0.0021400007,2.5599999,2.6399999
0.0021600008,2.3999999,2.6399999
0.0021800008,2.5599999,2.6399999
0.0022000009,2.5599999,2.5599999
0.0022200008,2.3999999,2.5599999
0.0022400008,2.3999999,2.48
0.0022600009,2.3999999,2.48
0.0022800008,2.48,2.24
0.0023000007,2.3999999,2.48
0.0023200009,2.48,2.3199999
0.0023400008,2.3999999,2.6399999
0.0023600007,2.5599999,2.48
0.0023800009,2.48,2.3999999
0.0024000008,2.3999999,2.3999999
0.0024200007,2.48,2.3199999
0.0024400009,2.48,2.48
0.0024600008,2.3999999,2.3999999
0.0024800007,2.48,2.3999999
0.0025000009,2.3999999,2.6399999
0.0025200008,2.48,2.48
0.0025400007,2.3999999,2.5599999
0.0025600009,2.3999999,2.48
0.0025800008,2.48,2.6399999
0.0026000007,2.48,2.79999995
0.0026200009,2.48,2.72000003
0.0026400008,2.48,2.48
0.0026600007,2.48,2.3199999
0.0026800008,2.48,2.48
0.0027000008,2.48,2.6399999
0.00272000069,2.5599999,2.3199999
0.00274000084,2.3199999,2.3999999
0.00276000076,2.5599999,2.5599999
0.00278000068,2.3999999,2.3999999
0.00280000083,2.3999999,2.3999999
0.00282000075,2.48,2.48
0.00284000067,2.48,2.48
0.00286000082,2.3999999,2.24
0.00288000074,2.48,2.48
0.00290000089,2.3999999,2.3999999
0.00292000081,2.3999999,2.48
0.00294000073,2.48,2.3199999
0.00296000089,2.3199999,2.48
0.00298000081,2.5599999,2.48
0.00300000072,2.48,2.3999999
0.00302000088,2.3199999,2.3999999
0.0030400008,2.3999999,2.5599999
0.00306000072,2.48,2.48
0.00308000087,2.48,2.3999999
0.00310000079,2.48,2.3199999
0.00312000071,2.3999999,2.48
0.00314000086,2.48,2.6399999
0.00316000078,2.48,2.48
0.0031800007,2.48,2.48
0.00320000085,2.48,2.72000003
0.00322000077,2.48,2.6399999
0.00324000069,2.3999999,2.3999999
0.00326000084,2.48,2.3199999
0.00328000076,2.48,2.72000003
0.00330000068,2.48,2.5599999
0.00332000083,2.3999999,2.5599999
0.00334000075,2.3999999,2.6399999
0.00336000067,2.3999999,2.3999999
0.00338000082,2.3999999,2.3999999
0.00340000074,2.3999999,2.48
0.00342000066,2.48,2.3999999
0.00344000082,2.48,2.48
0.00346000073,2.48,2.48
0.00348000089,2.48,2.48
0.00350000081,2.3999999,2.3999999
0.00352000073,2.48,2.5599999
0.00354000088,2.48,2.6399999
0.0035600008,2.3999999,2.3999999
0.00358000072,2.48,2.48
0.00360000087,2.3999999,2.48
0.00362000079,2.3999999,2.6399999
0.00364000071,2.48,2.72000003
0.00366000086,2.3199999,2.48
0.00368000078,2.48,2.3999999
0.0037000007,2.48,2.6399999
0.00372000085,2.3999999,2.6399999
0.00374000077,2.48,2.6399999
0.00376000069,2.48,2.5599999
0.00378000084,2.5599999,2.3199999
0.00380000076,2.3199999,2.5599999
0.00382000068,2.48,2.48
0.00384000083,2.48,2.24
0.00386000075,2.48,2.5599999
0.00388000067,2.3999999,2.48
0.00390000083,2.48,2.3999999
0.00392000098,2.3999999,2.5599999
0.00394000066,2.5599999,2.48
0.00396000082,2.48,2.5599999
0.00398000097,2.48,2.48
0.00400000066,2.3999999,2.6399999
0.00402000081,2.48,2.48
0.00404000096,2.3999999,2.48
0.00406000065,2.3999999,2.3199999
0.0040800008,2.48,2.6399999
0.00410000095,2.3999999,2.3999999
0.00412000064,2.3999999,2.5599999
0.00414000079,2.3999999,2.6399999
0.00416000094,2.5599999,2.6399999
0.00418000063,2.48,2.48
0.00420000078,2.3999999,2.79999995
0.00422000093,2.48,2.6399999
0.00424000062,2.48,2.3199999
0.00426000077,2.3999999,2.3999999
0.00428000093,2.48,2.72000003
0.00430000061,2.48,2.48
0.00432000076,2.3999999,2.6399999
0.00434000092,2.3199999,2.6399999
0.0043600006,2.48,2.48
0.00438000076,2.48,2.48
0.00440000091,2.3999999,2.3999999
0.00442000059,2.5599999,2.6399999
0.00444000075,2.3999999,2.3199999
0.0044600009,2.5599999,2.48
0.00448000059,2.48,2.6399999
0.00450000074,2.3999999,2.24
0.00452000089,2.5599999,2.3999999
0.00454000058,2.48,2.5599999
0.00456000073,2.48,2.5599999
0.00458000088,2.48,2.3999999
0.00460000057,2.48,2.48
0.00462000072,2.48,2.72000003
0.00464000087,2.3999999,2.1599998
0.00466000056,2.48,2.3199999
0.00468000071,2.48,2.48
0.00470000086,2.3999999,2.48
0.00472000055,2.48,2.5599999
0.0047400007,2.48,2.5599999
0.00476000085,2.48,2.5599999
0.00478000054,2.48,2.6399999
0.00480000069,2.3999999,2.48
0.00482000085,2.3999999,2.6399999
0.00484000053,2.48,2.5599999
0.00486000068,2.3999999,2.3199999
0.00488000084,2.48,2.24
0.00490000052,2.3999999,2.3199999
0.00492000068,2.48,2.3199999
0.00494000083,2.48,2.3199999
0.00496000051,2.48,2.72000003
0.00498000067,2.3999999,2.5599999
0.00500000082,-2.3199999,-4.31999969
0.00502000051,-2.3199999,-3.83999991
0.00504000066,-2.3199999,-3.3599999
0.00506000081,-2.3999999,-3.43999982
0.0050800005,-2.5599999,-3.19999981
0.00510000065,-2.3999999,-3.19999981
0.0051200008,-2.48,-2.87999988
0.00514000095,-2.48,-3.03999996
0.00516000064,-2.3999999,-2.6399999
0.00518000079,-2.48,-2.5599999
0.00520000095,-2.48,-2.3999999
0.00522000063,-2.48,-2.48
0.00524000078,-2.3999999,-2.6399999
0.00526000094,-2.3999999,-2.48
0.00528000062,-2.48,-2.6399999
0.00530000078,-2.3999999,-2.72000003
0.00532000093,-2.5599999,-2.79999995
0.00534000061,-2.5599999,-2.79999995
0.00536000077,-2.48,-2.5599999
0.00538000092,-2.48,-2.48
0.00540000061,-2.48,-2.5599999
0.00542000076,-2.5599999,-2.72000003
0.00544000091,-2.6399999,-2.72000003
0.0054600006,-2.48,-2.6399999
0.00548000075,-2.48,-2.72000003
0.0055000009,-2.3999999,-2.72000003
0.00552000059,-2.48,-2.79999995
0.00554000074,-2.5599999,-2.72000003
0.00556000089,-2.5599999,-2.3999999
0.00558000058,-2.3999999,-2.48
0.00560000073,-2.3999999,-2.3199999
0.00562000088,-2.5599999,-2.3999999
0.00564000057,-2.48,-2.48
0.00566000072,-2.3999999,-2.3999999
0.00568000088,-2.48,-2.48
0.00570000056,-2.5599999,-2.5599999
0.00572000071,-2.5599999,-2.6399999
0.00574000087,-2.48,-2.6399999
0.00576000055,-2.5599999,-2.48
0.00578000071,-2.5599999,-2.3999999
0.00580000086,-2.5599999,-2.72000003
0.00582000054,-2.3999999,-2.79999995
0.0058400007,-2.48,-2.72000003
0.00586000085,-2.5599999,-2.48
0.00588000054,-2.48,-2.79999995
0.00590000069,-2.5599999,-2.48
0.00592000084,-2.48,-2.6399999
0.00594000053,-2.5599999,-2.6399999
0.00596000068,-2.48,-2.3999999
0.00598000083,-2.3999999,-2.72000003
0.00600000052,-2.48,-2.6399999
0.00602000067,-2.5599999,-2.48
0.00604000082,-2.3999999,-2.79999995
0.00606000051,-2.5599999,-2.72000003
0.00608000066,-2.48,-2.3999999
0.00610000081,-2.5599999,-2.6399999
0.0061200005,-2.5599999,-2.48
0.00614000065,-2.3999999,-2.3999999
0.0061600008,-2.5599999,-2.5599999
0.00618000049,-2.3999999,-2.6399999
0.00620000064,-2.3999999,-2.3199999
0.0062200008,-2.48,-2.48
0.00624000048,-2.48,-2.48
0.00626000063,-2.3999999,-2.3999999
0.00628000079,-2.5599999,-2.5599999
0.00630000047,-2.3999999,-2.3999999
0.00632000063,-2.48,-2.6399999
0.00634000078,-2.5599999,-2.48
